userid,gender,province,age
112668965686,女,北京,70后
112668965801,男,浙江,
112668965982,男,上海,
112668965984,女,江苏,
112668969180,,上海,
112668983085,女,黑龙江,
112668983086,女,上海,70后
112668983087,,北京,
112668983201,男,浙江,80后
112668983206,女,上海,
112668983402,男,,
112668983501,男,,
112669065285,男,河北,
112669065503,,江苏,
112669065904,男,上海,70后
112669065905,男,辽宁,
112669069389,,北京,
112669069688,,浙江,
112669165089,,上海,
112669165280,,上海,
112669265081,女,天津,
112669265482,女,广东,
112669265506,,辽宁,
112669269604,女,北京,
112669365481,,北京,
112669465205,,辽宁,
112669465488,男,北京,
112669465581,,山西,
112669565406,,浙江,
112669565409,女,上海,70后
112669565484,男,天津,
112669569180,,上海,
112669569187,,北京,
112669569387,女,浙江,
112669665002,,北京,
112669665408,女,上海,70后
112669665480,女,天津,
112669665586,,上海,
112669765206,女,浙江,
112669765281,,江苏,
112669765288,,,
112669765400,男,广东,60后
112669765484,女,北京,
112669769303,男,江苏,90后
112669769684,男,广东,
112669865501,女,北京,
112669865504,,广东,
112669965289,男,上海,
112669965404,女,北京,60后
112669965486,男,,
112669965803,,吉林,
112669965807,,北京,
112669969186,男,北京,
112669969303,,上海,
112669969307,,重庆,
112968069184,女,四川,60后
112968069308,,辽宁,
112968069600,男,上海,80后
112968169607,女,江苏,
112968669603,,陕西,
112968869181,,浙江,
112968965085,女,辽宁,
114110080237,男,北京,60后
114110082736,,四川,
114110180037,,上海,
114110282938,,江苏,
114110382933,,广东,
114110480035,男,吉林,60后
114110480039,,北京,
114110480331,女,浙江,
114110580331,女,北京,70后
114110582739,,,
114110582939,,江苏,
114110680232,男,,
114110780030,,重庆,
114110780336,,,
114110782733,,陕西,
114110880339,,广东,
114110980037,男,北京,
114111082139,,上海,
114111082733,女,,
114111082736,男,上海,
114111180534,,上海,
114111180634,,广东,
114111180838,,广东,
114111182131,女,,
114111182736,男,上海,70后
114111282739,女,,
114111380633,男,上海,
114111382133,男,广东,
114111580031,,四川,
114111580337,,重庆,
114111682133,女,上海,
114111782134,男,浙江,60后
114111782733,女,北京,
114111880033,女,辽宁,60后
114111882138,女,江苏,
114111980036,,江苏,
114111982738,女,上海,
114111982937,女,福建,
114112082732,,四川,
114112082737,,江苏,
114112180035,女,湖北,60后
114112280237,女,北京,60后
114112280331,,北京,
114112282735,女,云南,
114112480037,女,上海,
114112680037,,辽宁,
114112680338,,上海,
114112782133,,,
114112880036,,广东,60后
114112880037,男,,
114112980238,男,广东,
114113180036,,陕西,
114113280339,,河北,
114113380039,女,上海,60后
114113580336,女,浙江,
114113582135,,广东,
114113582739,,上海,
114113582932,,上海,
114113680033,,福建,
114113682736,女,上海,
114113780031,女,北京,
114113880038,,北京,60后
114113880232,,安徽,
114113882130,,江苏,
114113882739,,上海,
114114080033,,海南,
114114182938,,北京,
114114280333,,浙江,
114114380030,,上海,
114114482931,女,北京,
114114580035,男,广东,80后
114114582737,女,上海,
114114680339,女,北京,
114114782135,,北京,
114114880333,女,上海,
114114882730,女,北京,60后
114114882735,,北京,
114114982732,,北京,
114115080031,,天津,
114115082132,男,上海,
114115180230,男,四川,
114115182138,,上海,
114115280039,女,广东,
114115280237,,上海,
114115280633,,浙江,
114115282737,女,吉林,
114115282738,,北京,80后
114115380032,,北京,
114115480033,,上海,
114115480332,,安徽,
114115482133,,北京,
114115482735,男,北京,
114115482933,男,浙江,
114115580034,男,北京,
114115680233,女,江苏,
114115780431,,上海,
114115780434,,浙江,
114115780833,,上海,
114115780838,女,上海,
114115782737,,陕西,
114115782933,,河南,
114115880634,女,上海,
114115880832,,江苏,60后
114115882138,,江苏,
114115980338,,上海,
114115980436,,上海,
114115980532,,北京,
114116080038,男,浙江,70后
114116080231,男,北京,
114116082135,,广东,
114116082734,,四川,
114116082932,男,上海,
114116082938,男,天津,
114116180237,男,北京,
114116180330,,湖北,
114116180630,,北京,
114116182139,女,湖南,
114116380237,,上海,
114116382139,,上海,
114116482733,,上海,
114116482933,女,江苏,
114116582132,,广东,
114116582930,女,陕西,
114116682139,,北京,
114116780332,男,北京,60后
114116882132,男,四川,
114116882139,,上海,
114116982733,,广东,
114117080034,,广东,
114117082932,女,上海,70后
114117180038,,天津,
114117180337,,上海,
114117182939,,北京,
114117282732,男,,70后
114117282737,女,四川,
114117380538,男,广东,
114117582930,,上海,
114117680234,女,北京,60后
114117680333,男,北京,
114117680339,男,江苏,
114117880035,女,北京,
114117882736,,上海,
114117980235,女,广东,60后
114117980337,,北京,70后
114117982934,,江苏,
114118082738,女,上海,
114118182737,,上海,
114118182930,男,上海,
114118280232,男,上海,
114118280234,女,辽宁,
114118280432,,广西,
114118280530,男,福建,80后
114118280535,,上海,
114118280537,男,广东,
114118282731,男,上海,
114118380239,男,上海,60后
114118380534,,上海,
114118380632,,上海,
114118382137,,北京,
114118580239,,广东,
114118582138,女,湖北,60后
114118582737,女,上海,
114118780036,,山西,
114118780837,,上海,
114118782932,女,广东,80后
114118880035,女,湖南,
114118880333,女,湖北,70后
114118880339,,福建,
114118880838,,福建,
114118882133,,浙江,
114118882134,男,浙江,60后
114118980334,,浙江,
114118980530,,上海,
114119080135,男,四川,
114119080236,男,上海,
114119080438,,四川,
114119080731,女,浙江,
114119080732,,广东,
114119080736,女,江苏,
114119080739,,广东,
114119080834,,广东,
114119080839,,黑龙江,
114119080931,,浙江,
114119082738,,北京,
114119091035,,浙江,
114119091036,,北京,
114119091530,,浙江,
114119093034,女,四川,80后
114119093038,女,北京,
114119093134,,四川,
114119093136,,重庆,
114119093335,,四川,
114119093436,,四川,
114119093438,,北京,
114119093439,女,北京,80后
114119093537,男,广东,70后
114119093639,,广东,
114119093733,女,四川,
114119093833,,上海,
114119093838,,浙江,
114119093939,,福建,
114119180330,女,上海,
114119180536,女,北京,
114119180639,男,上海,60后
114119182735,女,北京,00后
114119182936,女,江苏,
114119280237,,北京,
114119280836,,河南,
114119282934,,湖北,
114119380632,,广东,
114119382131,,广西,
114119382132,,北京,
114119382135,男,上海,80后
114119480136,男,浙江,
114119480339,,浙江,
114119480432,,上海,
114119480433,女,上海,
114119480531,,广东,
114119480535,,广东,
114119480833,女,北京,70后
114119482734,,浙江,
114119482930,女,四川,
114119482936,,广西,
114119482939,,湖南,
114119493535,,湖北,
114119493730,,北京,
114119493835,男,山东,
114119493839,女,四川,
114119580238,女,江苏,
114119580337,,江苏,
114119582731,,北京,
114119680630,男,广东,
114119680832,男,北京,
114119780036,,浙江,
114119880539,,辽宁,
114119880634,,上海,
114119880730,男,,
114119882735,,广东,
114119980034,男,上海,
114119980237,女,浙江,
114119980637,,重庆,
114121080034,女,,60后
114121080231,女,上海,60后
114121082939,,北京,
114121182734,,浙江,
114121280036,,北京,
114121282733,,上海,
114121380036,男,山东,60后
114121382138,,上海,
114121382730,女,浙江,
114121480234,,黑龙江,
114121480536,女,广东,
114121480636,男,湖北,70后
114121580239,男,,
114121580336,男,广东,
114121580338,,广东,
114121582737,女,上海,
114121682735,,北京,
114121782930,,江苏,
114121982130,男,北京,80后
114121982736,男,北京,
114122280034,,北京,
114122280331,男,,
114122482134,,贵州,
114122482939,女,广东,
114122682132,,上海,
114122682734,,上海,
114122780230,,广东,
114122780339,男,上海,
114122782731,,上海,
114122882139,,上海,
114122882738,女,江苏,
114122980035,,北京,80后
114122982136,男,贵州,60后
114124082131,女,重庆,60后
114124180538,男,山东,
114124180837,,上海,
114124280233,女,云南,80后
114124280532,,上海,
114124280534,男,四川,
114124280835,女,广东,
114124380132,,广东,
114124380231,,广东,
114124380730,女,北京,70后
114124380933,,江西,
114124380936,,江苏,
114124382132,,浙江,
114124393334,,广东,
114124393636,,广东,
114124480637,,上海,
114124480837,男,北京,80后
114124680035,,北京,
114124680338,,四川,
114124680537,男,广东,
114124682739,男,江苏,
114124880539,男,北京,80后
114124980339,男,广东,
114124980537,,江苏,
114124982737,,广东,
114125180234,女,上海,
114125280038,,广东,
114125380337,男,上海,70后
114125482733,女,北京,
114125580033,,上海,
114125582735,男,上海,
114125582937,男,,60后
114125680032,,上海,
114125780334,男,上海,
114125782733,,,
114125782738,,上海,
114125982738,,上海,
114125982930,,山东,
114125982935,,上海,
114126080332,,上海,
114126180033,,北京,
114126380031,男,上海,80后
114126382134,,上海,
114126480230,,辽宁,
114126482732,,上海,
114126580037,,湖北,
114126580337,男,江苏,
114126582136,,上海,
114126780634,男,上海,70后
114126982937,,上海,
114127080434,,山西,
114127080839,,上海,
114127091039,女,重庆,
114127091331,,广东,
114127093034,,黑龙江,
114127093136,,广东,
114127093734,女,上海,
114127180430,,浙江,
114127180831,,天津,
114127280237,,江苏,
114127280334,,上海,
114127280432,,江苏,
114127280434,男,上海,80后
114127280933,,上海,
114127293030,,北京,
114127293330,,广西,
114127293337,女,江苏,60后
114127293338,,北京,
114127480332,女,四川,80后
114127511239,,北京,
114127511430,,北京,
114127513635,,浙江,
114127513638,,浙江,
114127514539,男,江苏,70后
114127580032,,浙江,
114127580033,,广东,
114127580034,,北京,
114127580039,,广东,
114127580233,,四川,
114127580234,,北京,
114127580438,,浙江,
114127580536,男,广东,
114127580734,,浙江,
114127580834,,江苏,
114127580838,,上海,
114127582135,女,广西,90后
114127590936,女,辽宁,
114127591232,,四川,
114127591334,,湖南,
114127591430,,广东,
114127591633,,上海,
114127591636,,湖北,
114127591735,,广东,
114127591830,,上海,
114127591933,,浙江,
114127593236,男,辽宁,80后
114127593239,,上海,
114127593335,男,湖北,60后
114127594034,,广东,
114127594130,,北京,
114127594231,男,北京,80后
114127594734,,重庆,
114127595235,,广东,
114127595534,女,上海,
114127595632,男,上海,60后
114127597031,,江苏,
114127597034,女,江苏,70后
114127597132,,上海,
114127597230,女,浙江,
114127597435,男,浙江,70后
114127597936,,四川,
114127598137,,四川,
114127598630,,福建,
114127598632,,上海,
114127598636,,上海,
114127598735,,海南,
114127598837,,上海,
114127598838,男,江西,
114127598935,,广东,
114127598938,男,重庆,80后
114127599131,,广东,
114127599138,,广东,
114127599231,女,浙江,
114127599239,,云南,
114127599432,女,北京,
114127599439,,江苏,
114127599632,,江苏,
114127599837,男,江苏,80后
114127680236,男,上海,
114127682938,,广东,
114127780038,女,北京,
114127780134,女,重庆,
114127780330,,上海,
114127793338,,浙江,
114127880233,女,浙江,
114127880636,,重庆,
114127882930,男,北京,70后
114127980039,,北京,
114127980132,男,湖北,80后
114127980231,男,广东,80后
114127980237,,广东,
114127980534,,北京,
114127980537,男,广东,90后
114127982730,,上海,
114127982935,女,广东,
114128280337,,上海,
114128282131,,福建,
114128382935,女,上海,
114128482130,女,北京,
114128580333,,广东,
114128580335,女,四川,
114128582739,女,上海,
114128680337,,北京,
114128780034,,广东,
114128980233,男,广东,70后
114128980333,,北京,
114129080238,女,北京,60后
114129182139,,上海,
114129280033,,江苏,
114129582138,男,,
114129680339,女,上海,
114129880030,女,北京,80后
114129880336,,广东,
114129980036,,上海,
114129982130,,广东,
114129982133,,上海,
114129982733,男,四川,60后
114129982734,女,广东,
114129982739,女,广东,
114129982938,,上海,
114140080439,,福建,
114140082736,男,,
114140180239,女,北京,60后
114140180639,,湖北,
114140182138,,江苏,
114140182935,女,广东,70后
114140193136,,上海,
114140193334,,北京,
114140280336,,江苏,
114140280831,,江苏,
114140280835,女,北京,
114140282934,男,陕西,
114140282935,女,福建,
114140380035,女,江苏,
114140380132,男,北京,
114140380339,男,上海,
114140480037,,浙江,
114140482730,,江苏,
114140482732,,上海,
114140580238,女,浙江,
114140580836,,北京,
114140582131,,天津,
114140582133,,陕西,
114140582137,男,北京,
114140680532,,江苏,
114140680735,,湖北,
114140680737,女,广东,60后
114140682932,女,北京,
114140682934,女,广东,90后
